temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density_categorical,holiday_Christmas Day,holiday_Columbus Day,holiday_Independence Day,holiday_Labor Day,holiday_Martin Luther King Jr Day,holiday_Memorial Day,holiday_New Years Day,holiday_None,holiday_State Fair,holiday_Thanksgiving Day,holiday_Veterans Day,holiday_Washingtons Birthday
297.02,0.0,0.0,1,11,high,0,0,0,0,0,0,0,1,0,0,0,0
299.77,0.0,0.0,32,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.73,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.02,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
292.64,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
288.17,0.0,0.0,56,8,low,0,0,0,0,0,0,0,1,0,0,0,0
286.79,0.0,0.0,92,22,medium,0,0,0,0,0,0,0,1,0,0,0,0
285.42,0.0,0.0,75,7,low,0,0,0,0,0,0,0,1,0,0,0,0
257.48,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
290.72,0.0,0.0,90,6,high,0,0,0,0,0,0,0,1,0,0,0,0
275.27,0.0,0.0,40,13,high,0,0,0,0,0,0,0,1,0,0,0,0
290.97,1.52,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.18,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
293.68,0.0,0.0,40,12,high,0,0,0,0,0,0,0,1,0,0,0,0
261.07,0.0,0.0,1,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.21,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.96,0.0,0.0,92,20,low,0,0,0,0,0,0,0,1,0,0,0,0
291.381,0.0,0.0,64,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.72,0.0,0.0,75,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
268.41,0.0,0.0,40,12,high,0,0,0,0,0,0,0,1,0,0,0,0
293.69,0.0,0.0,75,22,low,0,0,0,0,0,0,0,1,0,0,0,0
294.09,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.22,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.69,0.0,0.0,75,7,high,0,0,0,0,0,0,0,1,0,0,0,0
294.94,1.02,0.0,75,13,high,0,0,0,0,0,0,0,1,0,0,0,0
286.22,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
280.49,0.0,0.0,0,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.63,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
290.55,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.46,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
280.75,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
258.88,0.0,0.0,20,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
281.51,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
279.72,0.0,0.0,90,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
291.7,0.41,0.0,36,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.29,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.44,0.0,0.0,90,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
283.54,0.0,0.0,48,13,high,0,0,0,0,0,0,0,1,0,0,0,0
260.82,0.0,0.0,20,8,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.59,0.0,0.0,90,8,low,0,0,0,0,0,0,0,1,0,0,0,0
292.83,0.0,0.0,75,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.7,0.0,0.0,0,9,high,0,0,0,0,0,0,0,1,0,0,0,0
284.22,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.49,0.0,0.0,20,13,high,0,0,0,0,0,0,0,1,0,0,0,0
276.22,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
266.81,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.72,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
281.03,0.0,0.0,1,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
271.81,0.0,0.0,64,22,low,0,0,0,0,0,0,0,1,0,0,0,0
292.03,0.0,0.0,20,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
276.18,0.25,0.0,1,0,low,0,0,0,0,0,0,0,1,0,0,0,0
296.3,0.0,0.0,1,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
271.15,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
296.41,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
255.48,0.0,0.0,1,13,high,0,0,0,0,0,0,0,1,0,0,0,0
291.49,0.25,0.0,75,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
283.09,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.548,0.0,0.0,92,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.89,0.0,0.0,8,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
259.14,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
285.95,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
293.58,11.59,0.0,90,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
256.72,0.0,0.0,1,15,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.16,0.0,0.0,75,5,low,0,0,0,0,0,0,0,1,0,0,0,0
282.82,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
264.72,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
280.38,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
294.55,0.0,0.0,1,18,high,0,0,0,0,0,0,0,1,0,0,0,0
258.69,0.0,0.0,75,18,high,0,0,0,0,0,0,0,1,0,0,0,0
273.92,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
281.67,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
281.4,0.0,0.0,90,0,medium,0,0,0,0,0,0,0,1,0,0,0,0
275.18,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
259.68,0.0,0.0,40,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
266.33,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
279.23,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
277.21,0.0,0.0,75,14,high,0,0,0,0,0,0,0,1,0,0,0,0
264.43,0.0,0.0,75,9,low,0,0,0,0,0,0,0,1,0,0,0,0
276.75,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
287.62,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.61,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
265.9,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.39,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
265.22,0.0,0.0,40,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.15,0.0,0.0,20,12,high,0,0,0,0,0,0,0,1,0,0,0,0
291.62,0.0,0.0,40,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
300.88,0.0,0.0,48,11,high,0,0,0,0,0,0,0,1,0,0,0,0
263.71,0.0,0.0,64,8,very low,0,0,0,0,0,0,0,1,0,0,0,0
267.24,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.04,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
285.55,0.0,0.0,5,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
260.66,0.0,0.0,20,22,very low,0,0,0,0,0,0,0,1,0,0,0,0
255.48,0.0,0.0,40,13,high,0,0,0,0,0,0,0,1,0,0,0,0
270.68,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
249.51,0.0,0.0,88,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
258.33,0.0,0.0,5,10,high,0,0,0,0,0,0,0,1,0,0,0,0
294.79,0.0,0.0,90,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
287.07,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
282.03,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.34,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.61,0.0,0.0,0,20,low,0,0,0,0,0,0,0,1,0,0,0,0
274.58,0.0,0.0,5,20,low,0,0,0,0,0,0,0,1,0,0,0,0
283.85,0.0,0.0,20,11,high,0,0,0,0,0,0,0,1,0,0,0,0
290.95,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
248.75,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
267.03,0.0,0.0,75,11,high,0,0,0,0,0,0,0,1,0,0,0,0
276.75,0.0,0.0,40,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
291.69,0.0,0.0,75,11,high,0,0,0,0,0,0,0,1,0,0,0,0
268.58,0.0,0.0,90,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.815,0.0,0.0,0,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.3,0.0,0.0,40,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
277.88,0.0,0.0,5,11,high,0,0,0,0,0,0,0,1,0,0,0,0
301.28,0.0,0.0,0,11,high,0,0,0,0,0,0,0,1,0,0,0,0
276.78,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
274.71,0.0,0.0,1,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
291.09,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
286.48,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.36,0.0,0.0,40,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
281.43,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.58,0.0,0.0,75,8,medium,0,0,0,0,0,0,0,1,0,0,0,0
283.48,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
276.793,0.0,0.0,64,14,high,0,0,0,0,0,0,0,1,0,0,0,0
297.37,0.0,0.0,0,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
281.71,0.0,0.0,20,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
284.7,0.0,0.0,1,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.12,0.0,0.0,40,18,high,0,0,0,0,0,0,0,1,0,0,0,0
288.29,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
294.93,0.0,0.0,0,12,high,0,0,0,0,0,0,0,1,0,0,0,0
271.71,0.0,0.0,20,6,high,0,0,0,0,0,0,0,1,0,0,0,0
297.29,0.0,0.0,75,14,high,0,0,0,0,0,0,0,1,0,0,0,0
286.0,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
285.02,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
273.08,0.0,0.0,75,15,high,0,0,0,0,0,0,0,1,0,0,0,0
272.62,0.0,0.0,20,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
265.51,0.0,0.0,75,21,low,0,0,0,0,0,0,0,1,0,0,0,0
275.42,0.0,0.0,90,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.58,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
291.87,0.0,0.0,20,10,high,0,0,0,0,0,0,0,1,0,0,0,0
290.9,9.62,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
247.81,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.54,0.0,0.0,75,18,high,0,0,0,0,0,0,0,1,0,0,0,0
293.15,0.0,0.0,90,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
276.51,0.0,0.0,1,14,very high,0,0,0,0,0,0,0,1,0,0,0,0
289.94,0.0,0.0,5,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
304.15,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
275.75,0.0,0.0,90,11,high,0,0,0,0,0,0,0,1,0,0,0,0
276.87,0.0,0.0,90,8,low,0,0,0,0,0,0,0,1,0,0,0,0
291.56,0.0,0.0,80,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
299.88,0.0,0.0,0,14,medium,0,0,0,0,0,0,0,1,0,0,0,0
295.71,0.0,0.0,8,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.02,0.0,0.0,90,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
255.95,0.0,0.0,40,9,high,0,0,0,0,0,0,0,1,0,0,0,0
259.65,0.0,0.0,1,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
270.58,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
284.36,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
282.68,0.0,0.0,90,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
281.01,0.0,0.0,1,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
286.69,0.5,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
292.15,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
254.65,0.0,0.0,90,10,high,0,0,0,0,0,0,0,1,0,0,0,0
299.15,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
285.29,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.15,0.0,0.0,1,0,low,0,0,0,0,0,0,0,1,0,0,0,0
271.57,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
281.18,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.36,0.0,0.0,1,21,low,0,0,0,0,0,0,0,1,0,0,0,0
271.61,0.0,0.0,1,8,very high,0,0,0,0,0,0,0,1,0,0,0,0
297.92,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.36,0.0,0.0,75,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
279.51,0.0,0.0,90,12,high,0,0,0,0,0,0,0,1,0,0,0,0
284.14,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
272.29,0.0,0.0,1,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
291.88,0.0,0.0,1,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.11,0.0,0.0,44,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.16,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
273.3,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.93,0.0,0.0,20,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.29,0.0,0.0,44,17,medium,0,0,0,0,0,0,0,1,0,0,0,0
296.55,0.0,0.0,75,12,high,0,0,0,0,0,0,0,1,0,0,0,0
292.2,0.0,0.0,1,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
268.0,0.0,0.0,40,12,high,0,0,0,0,0,0,0,1,0,0,0,0
263.49,0.0,0.0,75,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
287.29,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.36,0.0,0.0,0,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.27,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
279.6,0.0,0.0,75,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
274.4,0.0,0.0,75,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.94,0.0,0.0,90,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.81,0.25,0.0,24,6,very high,0,0,0,0,0,0,0,1,0,0,0,0
273.44,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.07,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
283.65,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
273.41,0.0,0.0,90,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
257.75,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
267.49,0.0,0.0,1,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
299.42,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
290.08,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.49,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.86,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
275.24,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.535,0.0,0.0,88,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.21,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
293.0,0.0,0.0,0,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.37,0.0,0.0,90,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
271.38,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.86,0.0,0.0,90,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
271.48,0.0,0.0,90,5,low,0,0,0,0,0,0,0,1,0,0,0,0
292.11,0.0,0.0,1,9,medium,0,0,0,0,0,0,0,1,0,0,0,0
286.87,0.0,0.0,90,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
258.46,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
258.7,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
248.22,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
283.09,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
295.72,0.3,0.0,90,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
266.25,0.0,0.0,59,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
257.73,0.0,0.0,1,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.85,0.0,0.0,1,11,high,0,0,0,0,0,0,0,1,0,0,0,0
277.31,5.1,0.0,90,13,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.62,0.0,0.0,90,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
294.68,0.0,0.0,75,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
302.51,0.0,0.0,5,13,high,0,0,0,0,0,0,0,1,0,0,0,0
266.02,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.61,0.0,0.0,90,10,low,0,0,0,0,0,0,0,1,0,0,0,0
282.34,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
274.07,0.0,0.0,90,18,high,0,0,0,0,0,0,0,1,0,0,0,0
271.55,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.69,0.98,0.0,90,21,medium,0,0,0,0,0,0,0,1,0,0,0,0
280.96,0.0,0.0,96,5,very low,0,0,0,0,0,0,0,1,0,0,0,0
269.22,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
288.03,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
266.08,0.0,0.0,90,12,medium,0,0,0,0,0,0,0,1,0,0,0,0
270.77,0.0,0.0,90,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.48,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
289.22,0.0,0.0,20,15,high,0,0,0,0,0,0,0,1,0,0,0,0
286.8,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
264.53,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
288.42,0.0,0.0,40,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
286.92,0.89,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
286.33,0.0,0.0,75,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
297.888,0.0,0.0,0,15,high,0,0,0,0,0,0,0,1,0,0,0,0
297.81,0.0,0.0,44,9,high,0,0,0,0,0,0,0,1,0,0,0,0
290.6,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
270.09,0.0,0.0,90,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
295.89,0.0,0.0,40,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
271.01,0.0,0.0,40,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
294.18,0.0,0.0,1,0,low,0,0,0,0,0,0,0,1,0,0,0,0
297.58,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
268.94,0.0,0.0,40,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
299.35,0.0,0.0,1,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
290.94,0.25,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
293.79,0.0,0.0,90,16,medium,0,0,0,0,0,0,0,1,0,0,0,0
289.23,0.0,0.0,1,11,high,0,0,0,0,0,0,0,1,0,0,0,0
291.85,0.0,0.0,20,23,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.46,0.0,0.0,40,14,high,0,0,0,0,0,0,0,1,0,0,0,0
293.64,2.33,0.0,40,18,medium,0,0,0,0,0,0,0,1,0,0,0,0
265.79,0.0,0.0,90,13,high,0,0,0,0,0,0,0,1,0,0,0,0
286.88,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
251.72,0.0,0.0,1,10,high,0,0,0,0,0,0,0,1,0,0,0,0
294.76,0.0,0.0,40,20,medium,0,0,0,0,0,0,0,1,0,0,0,0
294.58,5.99,0.0,68,17,high,0,0,0,0,0,0,0,1,0,0,0,0
291.16,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
274.07,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
293.04,2.75,0.0,90,23,low,0,0,0,0,0,0,0,1,0,0,0,0
289.79,0.0,0.0,90,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.08,0.0,0.0,1,14,high,0,0,0,0,0,0,0,1,0,0,0,0
290.47,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
288.32,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
289.3,1.1,0.0,75,7,very high,0,0,0,0,0,0,0,1,0,0,0,0
273.93,0.0,0.0,90,21,low,0,0,0,0,0,0,0,1,0,0,0,0
289.0,0.0,0.0,40,12,high,0,0,0,0,0,0,0,1,0,0,0,0
297.15,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
284.28,0.0,0.0,12,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
272.52,0.0,0.0,1,6,high,0,0,0,0,0,0,0,1,0,0,0,0
296.46,0.0,0.0,0,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
270.72,0.0,0.0,90,18,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.65,0.0,0.0,40,19,medium,0,0,0,0,0,0,0,1,0,0,0,0
270.68,0.0,0.0,1,8,low,0,0,0,0,0,0,0,1,0,0,0,0
270.36,0.0,0.0,90,14,high,0,0,0,0,0,0,0,1,0,0,0,0
284.08,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
298.92,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
293.75,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
298.05,0.0,0.0,32,14,high,0,0,0,0,0,0,0,1,0,0,0,0
293.08,0.0,0.0,1,15,high,0,0,0,0,0,0,0,1,0,0,0,0
257.94,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.63,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.02,0.0,0.0,90,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
296.49,0.0,0.0,40,23,low,0,0,0,0,0,0,0,1,0,0,0,0
276.83,0.0,0.0,90,15,very high,0,0,0,0,0,0,0,1,0,0,0,0
300.02,0.0,0.0,0,13,high,0,0,0,0,0,0,0,1,0,0,0,0
291.17,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
286.52,0.0,0.0,75,18,high,0,0,0,0,0,0,0,1,0,0,0,0
288.97,0.0,0.0,1,22,low,0,0,0,0,0,0,0,1,0,0,0,0
285.39,0.0,0.0,90,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
270.57,0.0,0.0,20,18,high,0,0,0,0,0,0,0,1,0,0,0,0
267.16,0.0,0.0,90,22,low,0,0,0,0,0,0,0,1,0,0,0,0
291.65,0.0,0.0,44,12,high,0,0,0,0,0,0,0,1,0,0,0,0
262.09,0.0,0.0,1,5,low,0,0,0,0,0,0,0,1,0,0,0,0
260.48,0.0,0.0,64,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
256.21,0.0,0.0,64,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
297.72,0.0,0.0,1,12,high,0,0,0,0,0,0,0,1,0,0,0,0
292.24,0.0,0.0,75,21,low,0,0,0,0,0,0,0,1,0,0,0,0
269.65,0.0,0.0,1,17,very high,0,0,0,0,0,0,0,1,0,0,0,0
276.86,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.83,0.0,0.0,90,16,high,0,0,0,0,0,0,0,1,0,0,0,0
267.15,0.0,0.0,90,20,low,0,0,0,0,0,0,0,1,0,0,0,0
281.96,0.0,0.0,40,22,low,0,0,0,0,0,0,0,1,0,0,0,0
299.48,0.0,0.0,40,13,high,0,0,0,0,0,0,0,1,0,0,0,0
269.86,0.0,0.0,1,6,low,0,0,0,0,0,0,0,1,0,0,0,0
293.86,0.0,0.0,90,10,medium,0,0,0,0,0,0,0,1,0,0,0,0
268.36,0.0,0.0,1,11,medium,0,0,0,0,0,0,0,1,0,0,0,0
267.254,0.0,0.0,0,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
271.88,0.0,0.0,1,3,very low,0,0,0,0,0,0,0,1,0,0,0,0
267.68,0.0,0.0,75,9,high,0,0,0,0,0,0,0,1,0,0,0,0
265.01,0.0,0.0,20,4,very low,0,0,0,0,0,0,0,1,0,0,0,0
265.27,0.25,0.0,64,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
263.39,0.0,0.0,1,7,very low,0,0,0,0,0,0,0,1,0,0,0,0
287.09,0.0,0.0,90,15,high,0,0,0,0,0,0,0,1,0,0,0,0
290.85,0.0,0.0,1,0,very low,0,0,0,0,0,0,0,1,0,0,0,0
292.87,0.0,0.0,40,6,very low,0,0,0,0,0,0,0,1,0,0,0,0
290.12,0.0,0.0,1,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
278.37,0.0,0.0,90,16,very high,0,0,0,0,0,0,0,1,0,0,0,0
274.95,0.0,0.0,90,9,high,0,0,0,0,0,0,0,1,0,0,0,0
250.39,0.0,0.0,1,2,very low,0,0,0,0,0,0,0,1,0,0,0,0
269.72,0.0,0.0,90,1,very low,0,0,0,0,0,0,0,1,0,0,0,0
